engine,task_id,method_id,perturbation_family,n,success_rate,mean_final_progress,mean_final_error,evidence_scope,notes
mujoco_planar,planar_diagonal_reach,domain_randomization,action_noise,4.0,0.75,nan,0.1044213554193419,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,joint_range,4.0,0.0,nan,0.1368672797707496,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,speed_accel_cap,4.0,0.0,nan,0.2894655401500465,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,payload,4.0,0.0,nan,0.1851887292158946,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,compound,4.0,0.0,nan,0.1679875733398499,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,nominal,4.0,1.0,nan,0.0846106855255775,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,latency,4.0,0.0,nan,0.1334677953711019,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,action_noise,4.0,0.75,nan,0.1118069433482863,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,joint_range,4.0,1.0,nan,0.119409479756589,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,speed_accel_cap,4.0,0.0,nan,0.2877191123848373,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,payload,4.0,0.0,nan,0.1802010284957314,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,bodyshield,compound,4.0,0.0,nan,0.1612535109682711,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,nominal,4.0,1.0,nan,0.0846106855255775,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,latency,4.0,1.0,nan,0.1193774249935989,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,action_noise,4.0,0.75,nan,0.0980240768573398,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,joint_range,4.0,1.0,nan,0.1013869153406265,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,speed_accel_cap,4.0,0.0,nan,0.2773614059923812,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,payload,4.0,0.0,nan,0.1706164009823823,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,oracle,compound,4.0,0.25,nan,0.1326613898666849,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,nominal,4.0,0.0,nan,0.1392699745983981,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,latency,4.0,0.0,nan,0.1839465930545489,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,action_noise,4.0,0.0,nan,0.2015034087334742,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,joint_range,4.0,0.0,nan,0.1895118896030743,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,speed_accel_cap,4.0,0.0,nan,0.3000552931256925,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,payload,4.0,0.0,nan,0.2154238963081893,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,nominal,compound,4.0,0.0,nan,0.2295822293115294,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,nominal,4.0,0.0,nan,0.1392699745983981,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,latency,4.0,0.0,nan,0.1780501708319181,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,action_noise,4.0,0.0,nan,0.1510263712432187,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,joint_range,4.0,0.0,nan,0.1784962287705383,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,speed_accel_cap,4.0,0.0,nan,0.29610005584678,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,payload,4.0,0.0,nan,0.2136303777832976,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,domain_randomization,compound,4.0,0.0,nan,0.2000069840738545,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,nominal,4.0,0.0,nan,0.1392699745983981,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,latency,4.0,0.0,nan,0.176005645653889,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,action_noise,4.0,0.0,nan,0.1567776679712976,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,joint_range,4.0,0.0,nan,0.1656497633745426,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,speed_accel_cap,4.0,0.0,nan,0.2946042432629082,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,payload,4.0,0.0,nan,0.2100139840254123,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,bodyshield,compound,4.0,0.0,nan,0.1949860074408082,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,nominal,4.0,0.0,nan,0.1392699745983981,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,latency,4.0,0.0,nan,0.1656261111782716,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,action_noise,4.0,0.0,nan,0.1550728023975283,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,joint_range,4.0,0.0,nan,0.1521913536867223,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,speed_accel_cap,4.0,0.0,nan,0.2857917543696171,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,payload,4.0,0.0,nan,0.2030673177763956,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_obstacle_reach,oracle,compound,4.0,0.0,nan,0.1794455882563899,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
