method_id,task_id,robot_id,threshold,threshold_value,nominal_success,breaking_cost,breaking_success_rate,trials,notes,perturbation
bodyshield,pick_place_bin,widowx250_like,absolute_50,0.5,0.8,0.711652655707397,0.4999810130170648,150,found_break,action_noise_std=0.0099951171875;gripper_limit_scale=0.6001953124999999
bodyshield,pick_place_bin,widowx250_like,relative_drop_20,0.6400000000000001,0.8,0.3993733723958333,0.6399721716565626,150,found_break,action_noise_std=0.0095849609375;gripper_limit_scale=0.80830078125
bodyshield,pick_place_bin,widowx250_like,relative_drop_30,0.5599999999999999,0.8,0.5986321660858199,0.5599508027188782,150,found_break,action_noise_std=0.004412841796875;gripper_limit_scale=0.64697265625
bodyshield,pick_place_bin,so101_urdf,absolute_50,0.5,0.82,0.6810588922964291,0.4999496727958815,150,found_break,action_noise_std=0.0095654296875;gripper_limit_scale=0.6173828125
bodyshield,pick_place_bin,so101_urdf,relative_drop_20,0.656,0.82,0.32236439912295245,0.655979193253239,149,found_break,action_noise_std=0.004527587890625;gripper_limit_scale=0.8188964843750001
bodyshield,pick_place_bin,so101_urdf,relative_drop_30,0.574,0.82,0.5588193688249647,0.5739890495817647,150,found_break,gripper_limit_scale=0.8140136718750001;camera_shift_px=37.197265625
bodyshield,pull_ring,franka_panda,absolute_50,0.5,0.9,1.0101525445522108,0.715757680562892,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pull_ring,franka_panda,relative_drop_20,0.7200000000000001,0.9,0.9835176630064006,0.719924926403853,150,found_break,speed_cap_scale=0.51318359375;acceleration_cap_scale=0.51318359375
bodyshield,pull_ring,franka_panda,relative_drop_30,0.63,0.9,1.0101525445522108,0.715757680562892,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pull_ring,widowx250_like,absolute_50,0.5,0.82,1.0101525445522108,0.5898119687586909,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pull_ring,widowx250_like,relative_drop_20,0.656,0.82,0.7747646717852006,0.6559688903274764,150,found_break,joint_range_scale=0.8525634765625;acceleration_cap_scale=0.508544921875
bodyshield,pull_ring,widowx250_like,relative_drop_30,0.574,0.82,1.0101525445522108,0.5898119687586909,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pull_ring,so101_urdf,absolute_50,0.5,0.82,1.0101525445522108,0.5325119682262612,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pull_ring,so101_urdf,relative_drop_20,0.656,0.82,0.7139537902202813,0.6559995291725528,150,found_break,latency_ms=38.935546875;speed_cap_scale=0.5133056640625
bodyshield,pull_ring,so101_urdf,relative_drop_30,0.574,0.82,0.8787825544511356,0.5739445891193762,150,found_break,joint_range_scale=0.7301757812499999;speed_cap_scale=0.55029296875
bodyshield,constrained_place,franka_panda,absolute_50,0.5,0.92,1.2018504251546631,0.5656207784917862,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,constrained_place,franka_panda,relative_drop_20,0.7360000000000001,0.92,0.4139200846354168,0.7359950422661298,150,found_break,action_noise_std=0.00993408203125;joint_range_scale=0.8509887695312499
bodyshield,constrained_place,franka_panda,relative_drop_30,0.644,0.92,0.8408203125,0.6439404692750418,150,found_break,obstacle_clearance_cm=8.408203125
bodyshield,constrained_place,widowx250_like,absolute_50,0.5,0.78,0.9013770036219142,0.4999789197617672,150,found_break,joint_range_scale=0.71318359375;gripper_limit_scale=0.617578125
bodyshield,constrained_place,widowx250_like,relative_drop_20,0.6240000000000001,0.78,0.4892763488364713,0.6239767041871453,150,found_break,action_noise_std=0.00875244140625;camera_shift_px=35.009765625
bodyshield,constrained_place,widowx250_like,relative_drop_30,0.5459999999999999,0.78,0.7220458984374999,0.5459589529679015,150,found_break,joint_range_scale=0.7400634765625;camera_shift_px=34.658203125
bodyshield,constrained_place,so101_urdf,absolute_50,0.5,0.84,0.7430013020833335,0.4999962035337628,150,found_break,joint_range_scale=0.7325195312499999;camera_shift_px=35.6640625
bodyshield,constrained_place,so101_urdf,relative_drop_20,0.672,0.84,0.2703634495322634,0.671979165413911,150,found_break,action_noise_std=0.0093896484375;calibration_offset_mm=4.69482421875
bodyshield,constrained_place,so101_urdf,relative_drop_30,0.588,0.84,0.5071550661858654,0.5879583140111465,150,found_break,action_noise_std=0.009072265625000001;camera_shift_px=36.2890625
bodyshield,tool_push,franka_panda,absolute_50,0.5,0.84,0.977061168032533,0.7735759657459682,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;speed_cap_scale=0.5
bodyshield,tool_push,franka_panda,relative_drop_20,0.672,0.84,0.977061168032533,0.7735759657459682,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;speed_cap_scale=0.5
bodyshield,tool_push,franka_panda,relative_drop_30,0.588,0.84,0.977061168032533,0.7735759657459682,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;speed_cap_scale=0.5
bodyshield,tool_push,widowx250_like,absolute_50,0.5,0.78,1.0,0.6388001459288444,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
bodyshield,tool_push,widowx250_like,relative_drop_20,0.6240000000000001,0.78,1.0,0.6388001459288444,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
bodyshield,tool_push,widowx250_like,relative_drop_30,0.5459999999999999,0.78,1.0,0.6388001459288444,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
bodyshield,tool_push,so101_urdf,absolute_50,0.5,0.9,0.977061168032533,0.6295145320426332,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;speed_cap_scale=0.5
bodyshield,tool_push,so101_urdf,relative_drop_20,0.7200000000000001,0.9,0.6042509447483206,0.7199892948135145,150,found_break,speed_cap_scale=0.754150390625;camera_shift_px=39.3359375
bodyshield,tool_push,so101_urdf,relative_drop_30,0.63,0.9,0.9749143051144927,0.6299750373674221,150,found_break,gripper_limit_scale=0.60087890625;speed_cap_scale=0.5010986328125
bodyshield,rotate_object,franka_panda,absolute_50,0.5,0.86,0.977061168032533,0.6797663365976397,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;acceleration_cap_scale=0.5
bodyshield,rotate_object,franka_panda,relative_drop_20,0.6880000000000001,0.86,0.7031350738486617,0.6879976219735782,150,found_break,action_noise_std=0.00987548828125;gripper_limit_scale=0.60498046875
bodyshield,rotate_object,franka_panda,relative_drop_30,0.602,0.86,0.977061168032533,0.6797663365976397,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;acceleration_cap_scale=0.5
bodyshield,rotate_object,widowx250_like,absolute_50,0.5,0.88,0.977061168032533,0.5291167364259599,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;acceleration_cap_scale=0.5
bodyshield,rotate_object,widowx250_like,relative_drop_20,0.7040000000000001,0.88,0.28865243060202633,0.7039871115059992,150,found_break,latency_ms=38.427734375;action_noise_std=0.00960693359375
bodyshield,rotate_object,widowx250_like,relative_drop_30,0.616,0.88,0.5564050008432517,0.6159572916779071,150,found_break,action_noise_std=0.0041015625;gripper_limit_scale=0.671875
bodyshield,rotate_object,so101_urdf,absolute_50,0.5,0.78,0.977061168032533,0.510525875756156,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;speed_cap_scale=0.5
bodyshield,rotate_object,so101_urdf,relative_drop_20,0.6240000000000001,0.78,0.40873209635416663,0.6239843875398533,149,found_break,action_noise_std=0.0098095703125;gripper_limit_scale=0.80380859375
bodyshield,rotate_object,so101_urdf,relative_drop_30,0.5459999999999999,0.78,0.6497698160806668,0.5459958480201121,150,found_break,action_noise_std=0.0091259765625;gripper_limit_scale=0.6349609375
